dataTime,locType,longitude,latitude,heading,accuracy,speed,distance,isBackForeground,stepType,altitude
1618371473,1,103.679703,1.347045,0.000000,7.337749,0.119444,0.000000,0,1,60.100000
1620903506,1,103.633338,1.342622,0.000000,4.717881,0.236111,0.000000,0,1,11.500000
1621009278,1,108.758842,34.435863,0.000000,7000.000000,0.000000,0.000000,0,1,469.600000
1620900997,1,103.633728,1.342208,0.000000,3.535534,0.000000,0.000000,0,1,7.900000
1620802749,1,103.851350,1.284605,0.000000,65.000000,0.000000,0.000000,0,1,39.100000
1617931904,1,103.710337,1.342717,0.000000,65.000000,0.000000,0.000000,0,1,21.400000
1615173213,1,103.680808,1.347030,0.000000,65.000000,0.000000,0.000000,0,1,56.900000
1614328181,1,103.710205,1.342597,0.000000,65.000000,0.000000,0.000000,0,1,22.300000
1616383529,1,103.680862,1.347253,0.000000,11.363840,1.241667,0.000000,0,1,52.400000
1614509524,1,103.685530,1.348405,0.000000,65.000000,0.000000,0.000000,0,1,38.200000
1615634150,1,103.684097,1.349613,0.000000,3.535534,0.000000,0.000000,0,1,47.600000
1614328207,1,103.679838,1.343162,0.000000,5.170423,0.172222,0.000000,0,1,45.500000
1614949233,1,103.709808,1.342467,0.000000,65.000000,0.000000,0.000000,0,1,19.900000
1612843166,1,103.680938,1.346862,0.000000,102.569671,0.000000,0.000000,0,1,57.300000
1615345653,1,103.680258,1.347170,0.000000,112.283780,0.000000,0.000000,0,1,34.000000
1614508318,1,103.681603,1.347550,0.000000,65.000000,0.000000,0.000000,0,1,47.600000
1613123015,1,103.844620,1.288930,0.000000,4.206260,0.000000,0.000000,0,1,0.000000
1613024745,1,103.860108,1.282975,0.000000,65.000000,0.000000,0.000000,0,1,32.100000
1613119576,1,103.844995,1.288950,0.000000,4.731394,0.000000,0.000000,0,1,13.900000
1616062511,1,103.711120,1.341863,0.000000,2000.000000,0.000000,0.000000,0,1,24.400000
1612949356,1,103.838538,1.301037,0.000000,65.000000,0.000000,0.000000,0,1,54.800000
1616328447,1,103.710388,1.342730,0.000000,65.000000,0.000000,0.000000,0,1,21.600000
1614778451,1,103.710372,1.342708,0.000000,6.755518,0.000000,0.000000,0,1,32.200000
1613828057,1,103.705733,1.339567,0.000000,15.761888,0.055556,0.000000,0,1,47.600000
1613116998,1,103.815170,1.253100,0.000000,4.717161,0.000000,0.000000,0,1,11.200000
1612690704,1,103.684487,1.349417,0.000000,65.000000,0.000000,0.000000,0,1,39.100000
1615173090,1,103.680830,1.347022,0.000000,65.000000,0.000000,0.000000,0,1,54.400000
1615634292,1,103.684387,1.349600,0.000000,3.535534,0.000000,0.000000,0,1,36.900000
1614853499,1,103.743042,1.333625,0.000000,65.000000,0.000000,0.000000,0,1,31.500000
1612604811,1,103.831100,1.305447,0.000000,65.000000,0.000000,0.000000,0,1,26.200000
1612703404,1,103.710403,1.343047,0.000000,20.701403,0.000000,0.000000,0,1,27.100000
1612606533,1,103.829238,1.306300,0.000000,14.565643,0.000000,0.000000,0,1,17.500000
1612609699,1,103.843138,1.283483,0.000000,10.822364,0.000000,0.000000,0,1,0.000000
1614931737,1,103.681520,1.347478,0.000000,48.148996,3.397222,0.000000,0,1,47.100000
1617023744,1,103.710158,1.342712,0.000000,5.336876,0.263889,0.000000,0,1,12.700000
1612604845,1,103.831100,1.305447,0.000000,65.000000,0.000000,0.000000,0,1,29.000000
1613117119,1,103.815697,1.252967,0.000000,3.535534,0.377778,0.000000,0,1,12.100000
1615606195,1,103.681512,1.347200,0.000000,33.895417,0.711111,0.000000,0,1,49.500000
1613045237,1,103.709337,1.343462,0.000000,1414.000000,0.000000,0.000000,0,1,23.400000
1613044024,1,103.710380,1.342963,0.000000,6.237816,0.000000,0.000000,0,1,22.000000
1615884065,1,103.811837,1.307028,0.000000,3.642774,0.066667,0.000000,0,1,20.800000
1613801494,1,103.710337,1.342375,0.000000,4.554092,0.250000,0.000000,0,1,25.300000
1613482496,1,103.710525,1.343430,0.000000,4.569574,0.000000,0.000000,0,1,35.800000
1615715809,1,103.710862,1.344322,0.000000,10.231059,0.061111,0.000000,0,1,16.600000
1613114062,1,103.814537,1.253292,0.000000,3.535534,0.000000,0.000000,0,1,7.800000
1613619975,1,103.681345,1.343075,0.000000,20.490500,0.000000,0.000000,0,1,52.100000
1615173510,1,103.680717,1.347275,0.000000,24.115241,0.163889,0.000000,0,1,70.200000
1614777552,1,103.710358,1.342783,0.000000,6.711486,0.028703,0.000000,0,1,38.300000
1613117006,1,103.815187,1.253080,0.000000,4.717161,0.147222,0.000000,0,1,8.700000
1613821739,1,103.705912,1.339597,0.000000,17.306483,0.055556,0.000000,0,1,51.300000
1614937277,1,103.681647,1.347725,0.000000,5.875362,0.000000,0.000000,0,1,33.900000
1613024782,1,103.860130,1.282992,0.000000,65.000000,0.000000,0.000000,0,1,31.600000
1613818107,1,103.705187,1.339522,0.000000,17.359482,0.252778,0.000000,0,1,42.500000
1615641515,1,103.710563,1.342450,0.000000,28.179552,0.930556,0.000000,0,1,23.700000
1615367881,1,103.680625,1.347980,0.000000,11.608722,0.216667,0.000000,0,1,46.600000
1615804872,1,103.680917,1.342462,0.000000,65.000000,0.000000,0.000000,0,1,31.200000
1613025753,1,103.860122,1.282978,0.000000,65.000000,0.000000,0.000000,0,1,31.300000
1613024279,1,103.860053,1.282545,0.000000,9.781722,0.119444,0.000000,0,1,76.100000
1613113823,1,103.815072,1.253047,0.000000,7.095027,0.044444,0.000000,0,1,22.400000
1613904693,1,103.843675,1.284470,0.000000,2000.000000,0.000000,0.000000,0,1,26.000000
1613044996,1,103.710297,1.342955,0.000000,16.299004,0.361111,0.000000,0,1,10.200000
1614942983,1,103.680642,1.348122,0.000000,3.634053,0.186111,0.000000,0,1,50.000000
1615173205,1,103.680825,1.347025,0.000000,65.000000,0.000000,0.000000,0,1,56.900000
1613133803,1,103.815108,1.252967,0.000000,4.717162,0.000000,0.000000,0,1,10.600000
1615606839,1,103.681463,1.347475,0.000000,65.000000,0.000000,0.000000,0,1,48.600000
1613906344,1,103.843675,1.284470,0.000000,2000.000000,0.000000,0.000000,0,1,26.000000
1614140356,1,103.680825,1.347697,0.000000,65.000000,0.000000,0.000000,0,1,50.200000
1615173166,1,103.680817,1.347025,0.000000,65.000000,0.000000,0.000000,0,1,54.400000
1614505678,1,103.741980,1.333438,0.000000,65.000000,0.000000,0.000000,0,1,21.600000
1614861649,1,103.794450,1.311295,0.000000,2000.000000,0.000000,0.000000,0,1,14.700000
1615108664,1,103.709808,1.342467,0.000000,65.000000,0.000000,0.000000,0,1,19.900000
1613481751,1,103.709763,1.342420,0.000000,65.000000,0.000000,0.000000,0,1,20.900000
1615715685,1,103.711487,1.344845,0.000000,14.599268,0.000000,0.000000,0,1,18.900000
1612940332,1,103.810525,1.305928,0.000000,65.000000,0.000000,0.000000,0,1,29.300000
1612706290,1,103.709970,1.342347,0.000000,39.179392,0.139038,0.000000,0,1,19.900000
1613482053,1,103.709708,1.342383,0.000000,67.342059,0.000000,0.000000,0,1,20.600000
1615883015,1,103.810592,1.305822,0.000000,65.000000,0.000000,0.000000,0,1,28.300000
1616320285,1,103.680528,1.347925,0.000000,4.283438,0.000000,0.000000,0,1,46.300000
1615262364,1,103.705895,1.338495,0.000000,65.000000,0.000000,0.000000,0,1,16.700000
1612841890,1,103.680297,1.347128,0.000000,65.000000,0.000000,0.000000,0,1,51.700000
1615889475,1,103.794608,1.311717,0.000000,5.041950,0.000000,0.000000,0,1,33.600000
1613122535,1,103.844620,1.288925,0.000000,4.432862,0.000000,0.000000,0,1,0.000000
1615900139,1,103.710358,1.342605,0.000000,5.260578,0.000000,0.000000,0,1,27.700000
1612613314,1,103.843833,1.283637,0.000000,15.413448,0.294444,0.000000,0,1,18.100000
1612690710,1,103.684570,1.349267,0.000000,3.535534,0.302778,0.000000,0,1,37.600000
1612940127,1,103.810562,1.305913,0.000000,65.000000,0.000000,0.000000,0,1,29.200000
1612606473,1,103.828712,1.306558,0.000000,14.222941,0.000000,0.000000,0,1,19.700000
1611976398,1,103.710603,1.343272,0.000000,8.323160,1.658333,0.000000,0,1,23.900000
1611967559,1,103.709625,1.342433,0.000000,65.000000,0.000000,0.000000,0,1,20.800000
1611494378,1,103.849472,1.289130,0.000000,14.525651,0.000000,0.000000,0,1,13.100000
1611718097,1,103.810678,1.265755,0.000000,4.726355,0.220005,0.000000,0,1,8.000000
1611981738,1,103.681420,1.347562,0.000000,23.817693,0.138889,0.000000,0,1,77.000000
1610612041,1,103.680887,1.347738,0.000000,11.866951,0.319444,0.000000,0,1,50.700000
1610618765,1,103.681930,1.343463,0.000000,341.561372,0.000000,0.000000,0,1,23.900000
1611494426,1,103.846580,1.289633,0.000000,6.749547,0.000000,0.000000,0,1,35.100000
1611581917,1,103.710167,1.342030,0.000000,61.930680,0.327778,0.000000,0,1,-8.500000
1610349212,1,103.681367,1.344038,0.000000,4.699000,0.400000,0.000000,0,1,64.800000
1610109989,1,103.682992,1.343213,0.000000,65.000000,0.000000,0.000000,0,1,35.500000
1610709763,1,103.688408,1.348145,0.000000,4.663168,0.052778,0.000000,0,1,40.600000
1611223389,1,103.680113,1.347192,0.000000,65.000000,0.000000,0.000000,0,1,49.700000
1611826637,1,103.680245,1.347105,0.000000,65.000000,0.000000,0.000000,0,1,50.500000
1610340644,1,103.680108,1.347220,0.000000,65.000000,0.000000,0.000000,0,1,49.600000
1611629309,1,103.706230,1.345145,0.000000,14.599030,0.355556,0.000000,0,1,16.500000
1612075799,1,103.710220,1.342653,0.000000,65.000000,0.000000,0.000000,0,1,23.300000
1612166485,1,103.687958,1.354797,0.000000,65.000000,0.000000,0.000000,0,1,24.200000
1610106939,1,103.682738,1.343053,0.000000,65.000000,0.000000,0.000000,0,1,37.200000
1610241291,1,103.709800,1.342422,0.000000,65.000000,0.000000,0.000000,0,1,19.800000
1612077427,1,103.710220,1.342647,0.000000,65.000000,0.000000,0.000000,0,1,23.400000
1612402771,1,103.688788,1.355753,0.000000,4.717645,0.883333,0.000000,0,1,22.600000
1611484973,1,103.844278,1.284133,0.000000,65.000000,0.000000,0.000000,0,1,16.300000
1612069292,1,103.710372,1.343672,0.000000,51.406622,0.902778,0.000000,0,1,19.700000
1611494446,1,103.844597,1.281317,0.000000,4.628645,0.000000,0.000000,0,1,4.400000
1610523344,1,103.688300,1.349828,0.000000,3.535534,0.000000,0.000000,0,1,31.200000
1613123265,1,103.844605,1.288922,0.000000,8.507210,0.000000,0.000000,0,1,0.000000
1611715707,1,103.801528,1.265545,0.000000,4.754174,0.095349,0.000000,0,1,13.000000
1611475440,1,103.838622,1.301463,0.000000,4.742132,0.000000,0.000000,0,1,0.000000
1611723358,1,103.823172,1.263130,0.000000,16.002199,0.000000,0.000000,0,1,8.600000
1610007617,1,103.862870,1.306428,0.000000,1414.000000,0.000000,0.000000,0,1,18.500000
1611998982,1,103.681495,1.347975,0.000000,5.197918,1.008333,0.000000,0,1,54.900000
1611716067,1,103.800095,1.265778,0.000000,4.744643,0.000000,0.000000,0,1,11.800000
1612168928,1,103.687888,1.354728,0.000000,5.448854,0.000000,0.000000,0,1,21.700000
1610349060,1,103.682638,1.342892,0.000000,5.981443,0.650000,0.000000,0,1,42.800000
1610345338,1,103.682938,1.343167,0.000000,65.000000,0.000000,0.000000,0,1,36.300000
1611494406,1,103.847175,1.289538,0.000000,6.503233,0.000000,0.000000,0,1,0.000000
1611311058,1,103.680497,1.348025,0.000000,4.767445,0.000000,0.000000,0,1,46.100000
1611232426,1,103.681000,1.347292,0.000000,60.687921,0.072222,0.000000,0,1,57.500000
1612076592,1,103.710220,1.342647,0.000000,65.000000,0.000000,0.000000,0,1,23.400000
1611048767,1,103.711563,1.344908,0.000000,35.157636,0.497222,0.000000,0,1,16.600000
1612169316,1,103.687988,1.354900,0.000000,65.000000,0.000000,0.000000,0,1,23.300000
1610158601,1,103.709900,1.342508,0.000000,12.292085,0.000000,0.000000,0,1,11.800000
1611718111,1,103.810762,1.265880,0.000000,4.719063,0.248233,0.000000,0,1,7.000000
1610980820,1,103.710367,1.342303,0.000000,24.193551,0.116667,0.000000,0,1,42.900000
1611475782,1,103.838622,1.301488,0.000000,65.000000,0.000000,0.000000,0,1,26.500000
1610620061,1,103.681672,1.342713,0.000000,65.000000,0.000000,0.000000,0,1,42.500000
1611919868,1,103.856238,1.298158,0.000000,3.635772,0.000000,0.000000,0,1,18.700000
1612150815,1,103.680170,1.347087,0.000000,65.000000,0.000000,0.000000,0,1,49.700000
1611983955,1,103.681663,1.347730,0.000000,65.000000,0.000000,0.000000,0,1,50.300000
1612595027,1,103.710608,1.343280,0.000000,3.535534,0.000000,0.000000,0,1,13.300000
1611716007,1,103.800430,1.266103,0.000000,4.741523,0.000000,0.000000,0,1,11.100000
1612261927,1,103.685363,1.355675,0.000000,13.906229,0.000000,0.000000,0,1,58.200000
1611492546,1,103.851203,1.285095,0.000000,22.726150,0.155556,0.000000,0,1,-7.100000
1610527134,1,103.689042,1.353680,0.000000,4.728212,0.000000,0.000000,0,1,45.000000
1610524239,1,103.689142,1.353487,0.000000,4.714460,0.018015,0.000000,0,1,25.200000
1612166275,1,103.687888,1.354688,0.000000,65.000000,0.000000,0.000000,0,1,24.700000
1611715692,1,103.801628,1.265455,0.000000,4.750785,0.208788,0.000000,0,1,10.900000
1611474276,1,103.838858,1.301253,0.000000,17.325229,0.041667,0.000000,0,1,53.200000
1610513391,1,103.681030,1.347570,0.000000,7.906772,0.194444,0.000000,0,1,80.500000
1612166878,1,103.687972,1.354863,0.000000,65.000000,0.000000,0.000000,0,1,22.600000
1611725394,1,103.823180,1.263320,0.000000,65.000000,0.000000,0.000000,0,1,14.700000
1611286153,1,103.681687,1.348813,0.000000,20.513952,0.080556,0.000000,0,1,48.100000
1610608315,1,103.680817,1.347713,0.000000,65.000000,0.000000,0.000000,0,1,49.000000
1612067119,1,103.710938,1.343170,0.000000,11.576214,2.227778,0.000000,0,1,19.600000
1611476457,1,103.838455,1.301445,0.000000,65.000000,0.000000,0.000000,0,1,28.800000
1610542915,1,103.710395,1.342605,0.000000,65.000000,0.000000,0.000000,0,1,21.600000
1611639366,1,103.680947,1.347712,0.000000,65.000000,0.000000,0.000000,0,1,29.700000
1610106897,1,103.682512,1.343625,0.000000,175.502477,0.000000,0.000000,0,1,33.400000
1611716966,1,103.803305,1.264483,0.000000,4.738699,0.000000,0.000000,0,1,14.700000
1611200480,1,103.680612,1.348230,0.000000,21.034182,0.447222,0.000000,0,1,57.200000
1611494297,1,103.838570,1.301458,0.000000,65.000000,0.000000,0.000000,0,1,52.700000
1611722909,1,103.822730,1.263975,0.000000,89.335340,0.230556,0.000000,0,1,11.500000
1612168746,1,103.687958,1.354787,0.000000,65.000000,0.000000,0.000000,0,1,23.500000
1610614991,1,103.680772,1.347762,0.000000,65.000000,0.000000,0.000000,0,1,51.300000
1611496907,1,103.838455,1.301445,0.000000,65.000000,0.000000,0.000000,0,1,28.800000
1612410951,1,103.680795,1.348142,0.000000,24.725143,0.752778,0.000000,0,1,51.900000
1611717821,1,103.808738,1.264942,0.000000,4.730624,0.170425,0.000000,0,1,9.200000
1609395020,1,103.989753,1.359213,0.000000,1414.000000,0.000000,0.000000,0,1,19.400000
1609587289,1,103.709770,1.342375,0.000000,65.000000,0.000000,0.000000,0,1,20.400000
1609391279,1,103.989937,1.360738,0.000000,65.000000,0.000000,0.000000,0,1,30.600000
1608959093,1,103.855562,1.288855,0.000000,14.824956,0.047222,0.000000,0,1,19.800000
1609242611,1,103.884392,1.313628,0.000000,65.000000,0.000000,0.000000,0,1,19.100000
1609323611,1,103.878128,1.312405,0.000000,65.000000,0.000000,0.000000,0,1,18.600000
1609319170,1,103.846855,1.276262,0.000000,16.185783,0.313889,0.000000,0,1,56.400000
1609053105,1,103.834122,1.273387,0.000000,9.808280,0.213889,0.000000,0,1,66.500000
1609385895,1,103.898445,1.315028,0.000000,165.000000,0.000000,0.000000,0,1,14.000000
1608958397,1,103.854745,1.286975,0.000000,3.535534,0.000000,0.000000,0,1,10.100000
1611715869,1,103.801383,1.266433,0.000000,4.743462,0.256276,0.000000,0,1,18.800000
1608957579,1,103.851837,1.285222,0.000000,24.802011,0.000000,0.000000,0,1,4.000000
1609046183,1,103.834122,1.272900,0.000000,65.000000,0.000000,0.000000,0,1,18.800000
1609329137,1,103.886895,1.314045,0.000000,4.902948,0.338889,0.000000,0,1,12.700000
1608969721,1,103.844872,1.283938,0.000000,2009.177771,0.000000,0.000000,0,1,22.900000
1609324570,1,103.876778,1.312225,0.000000,6.807331,0.000000,0.000000,0,1,50.800000
1609485703,1,103.805687,1.289633,0.000000,30.997979,0.408333,0.000000,0,1,42.300000
1609391448,1,103.990067,1.361033,0.000000,65.000000,0.000000,0.000000,0,1,32.200000
1609588643,1,103.709770,1.342383,0.000000,26.727402,0.174790,0.000000,0,1,19.200000
1608958084,1,103.854692,1.286980,0.000000,4.716983,0.050000,0.000000,0,1,14.200000
1608958297,1,103.854737,1.286942,0.000000,3.535534,0.000000,0.000000,0,1,10.200000
1608882694,1,103.900445,1.311947,0.000000,20.466450,0.213889,0.000000,0,1,2.700000
1608959276,1,103.856262,1.288913,0.000000,9.421666,0.000000,0.000000,0,1,0.000000
1609391870,1,103.990105,1.361063,0.000000,65.000000,0.000000,0.000000,0,1,32.400000
1608968119,1,103.852745,1.281917,0.000000,52.145592,0.047222,0.000000,0,1,-15.400000
1609401694,1,103.989937,1.361053,0.000000,14.236906,0.016777,0.000000,0,1,33.900000
1609397751,1,103.990363,1.360187,0.000000,65.000000,0.000000,0.000000,0,1,22.500000
1609731968,1,103.697892,1.336880,0.000000,65.000000,0.000000,0.000000,0,1,16.000000
1609241541,1,103.884353,1.313613,0.000000,65.000000,0.000000,0.000000,0,1,19.000000
1609420755,1,103.854400,1.286962,0.000000,4.716984,0.000000,0.000000,0,1,17.500000
1609119875,1,103.682487,1.345478,0.000000,3.535534,0.000000,0.000000,0,1,51.400000
1609420554,1,103.855880,1.288997,0.000000,112.296714,0.000000,0.000000,0,1,0.000000
1609060513,1,103.834153,1.272987,0.000000,27.661696,0.000000,0.000000,0,1,72.400000
1608967094,1,103.858580,1.284213,0.000000,2000.001527,0.000000,0.000000,0,1,10.000000
1609496505,1,103.704758,1.337638,0.000000,14.592394,0.000000,0.000000,0,1,6.600000
1608955808,1,103.894203,1.315420,0.000000,15.052248,0.297222,0.000000,0,1,29.200000
1609237629,1,103.899978,1.312712,0.000000,3.535534,0.000000,0.000000,0,1,5.300000
1609420821,1,103.854387,1.286922,0.000000,3.535534,0.000000,0.000000,0,1,20.700000
1609390421,1,103.989883,1.360428,0.000000,65.000000,0.000000,0.000000,0,1,26.400000
1609934045,1,103.688950,1.353512,0.000000,3.849245,0.041667,0.000000,0,1,22.800000
1609320741,1,103.845467,1.282700,0.000000,14.553580,0.000000,0.000000,0,1,0.700000
1609390432,1,103.989883,1.360433,0.000000,65.000000,0.000000,0.000000,0,1,26.500000
1609391288,1,103.989945,1.360687,0.000000,65.000000,0.000000,0.000000,0,1,28.600000
1609238454,1,103.894212,1.315295,0.000000,18.677485,0.050000,0.000000,0,1,-4.400000
1608958366,1,103.854745,1.286912,0.000000,4.727485,0.000000,0.000000,0,1,10.800000
1609323747,1,103.876647,1.312170,0.000000,3.535534,0.291667,0.000000,0,1,17.400000
1609246548,1,103.900108,1.312617,0.000000,12.504803,0.236111,0.000000,0,1,17.400000
1609421175,1,103.854387,1.287970,0.000000,4.714137,0.000000,0.000000,0,1,24.700000
1609391455,1,103.989967,1.360713,0.000000,65.000000,0.000000,0.000000,0,1,30.600000
1609070219,1,103.833642,1.276578,0.000000,3.535534,0.000000,0.000000,0,1,11.700000
1608881383,1,103.990045,1.361088,0.000000,65.000000,0.000000,0.000000,0,1,29.800000
1609320946,1,103.843912,1.283842,0.000000,16.283060,0.355556,0.000000,0,1,-2.100000
1609391800,1,103.990128,1.361012,0.000000,65.000000,0.000000,0.000000,0,1,31.100000
1608958849,1,103.854713,1.288770,0.000000,3.535534,0.000000,0.000000,0,1,8.600000
1609398573,1,103.990495,1.360055,0.000000,65.000000,0.000000,0.000000,0,1,22.700000
1608959130,1,103.855820,1.288820,0.000000,5.909373,0.000000,0.000000,0,1,0.000000
1608967096,1,103.858620,1.283920,0.000000,13.936441,0.000000,0.000000,0,1,43.800000
1609588619,1,103.709083,1.342363,0.000000,81.232613,0.172222,0.000000,0,1,26.300000
1609420740,1,103.854392,1.286945,0.000000,4.716984,0.000000,0.000000,0,1,18.300000
1608967882,1,103.854850,1.280775,0.000000,15.066197,0.000000,0.000000,0,1,8.000000
1609934332,1,103.688745,1.353395,0.000000,4.980390,0.150000,0.000000,0,1,21.600000
1609421620,1,103.854392,1.287995,0.000000,4.716983,0.058333,0.000000,0,1,18.300000
1609319881,1,103.843720,1.275737,0.000000,9.911524,0.175000,0.000000,0,1,48.100000
1608968487,1,103.853163,1.283792,0.000000,17.541980,0.327778,0.000000,0,1,37.800000
1608957979,1,103.854453,1.286938,0.000000,3.535534,0.000000,0.000000,0,1,10.900000
1609244435,1,103.884430,1.313637,0.000000,3.535534,0.000000,0.000000,0,1,11.200000
1609569454,1,103.706062,1.339147,0.000000,65.000000,0.000000,0.000000,0,1,14.900000
1609390406,1,103.989883,1.360442,0.000000,65.000000,0.000000,0.000000,0,1,26.300000
1609126764,1,103.682158,1.346525,0.000000,4.736446,0.000000,0.000000,0,1,49.800000
1608960308,1,103.858720,1.284620,0.000000,4.691608,0.050000,0.000000,0,1,13.400000
1608955816,1,103.894158,1.315453,0.000000,15.415954,0.241667,0.000000,0,1,25.600000
1609241688,1,103.884383,1.313638,0.000000,65.000000,0.000000,0.000000,0,1,18.700000
1609318304,1,103.845213,1.276500,0.000000,43.045163,0.075000,0.000000,0,1,121.300000
1609039703,1,103.851120,1.294950,0.000000,14.233431,0.000000,0.000000,0,1,8.700000
1609490770,1,103.805650,1.288462,0.000000,65.000000,0.000000,0.000000,0,1,23.100000
1609734737,1,103.697753,1.336842,0.000000,65.000000,0.000000,0.000000,0,1,15.900000
1609588773,1,103.710153,1.342387,0.000000,369.157853,0.000000,0.000000,0,1,19.900000
1609047264,1,103.834075,1.272828,0.000000,65.000000,0.000000,0.000000,0,1,18.700000
1608902265,1,103.894355,1.315422,0.000000,65.000000,0.000000,0.000000,0,1,15.500000
1592478953,1,118.115739,24.432255,0.000000,65.000000,0.000000,0.000000,0,1,10.600000
1581489388,1,109.006225,34.284542,0.000000,17.723803,0.048125,0.000000,0,1,415.800000
1608879793,1,103.990837,1.360828,0.000000,65.000000,0.000000,0.000000,0,1,25.700000
1581489531,1,109.006242,34.284458,0.000000,14.416328,0.139800,0.000000,0,1,415.800000
1565091979,1,109.119356,34.311088,0.000000,5.000000,0.080556,0.000000,0,1,451.800000
1608854556,1,120.432205,30.235795,0.000000,2000.000000,0.000000,0.000000,0,1,6.300000
1608854545,1,120.432205,30.235795,0.000000,2000.000000,0.000000,0.000000,0,1,6.300000
1588466888,1,109.075736,34.299767,0.000000,65.000000,0.000000,0.000000,0,1,381.560028
1603764625,1,104.082611,30.654347,0.000000,18.108461,0.183333,0.000000,0,1,511.300000
1608816924,1,120.431162,30.238633,0.000000,2000.000000,0.000000,0.000000,0,1,0.000000
1564221713,1,107.738725,33.805937,0.000000,1414.000000,0.000000,0.000000,0,1,2015.700000
1608854611,1,120.432205,30.235795,0.000000,2000.000000,0.000000,0.000000,0,1,6.300000
1571310778,1,118.789038,32.057189,0.000000,10.000000,0.000000,0.000000,0,1,15.700000
1608858409,1,120.431862,30.233897,0.000000,2000.000000,0.000000,0.000000,0,1,6.300000
1589379406,1,108.950942,34.211655,0.000000,2000.000000,0.000000,0.000000,0,1,432.998626
1608880164,1,103.990242,1.361267,0.000000,65.000000,0.000000,0.000000,0,1,25.400000
1608878610,1,103.991600,1.361470,0.000000,65.000000,0.000000,0.000000,0,1,24.700000
1608878554,1,103.991587,1.361388,0.000000,65.000000,0.000000,0.000000,0,1,24.800000
1589379373,1,108.950942,34.211655,0.000000,2000.000000,0.000000,0.000000,0,1,432.998626
1608853949,1,120.432205,30.235795,0.000000,2000.000000,0.000000,0.000000,0,1,6.300000
1608880151,1,103.989692,1.361422,0.000000,65.000000,0.000000,0.000000,0,1,25.300000
1585640886,1,109.005256,34.285233,0.000000,14.497493,0.158200,0.000000,0,1,415.779662
1512267450,1,118.790847,32.063945,0.000000,10.000000,0.000000,0.000000,0,1,49.800000
1665033249,1,108.975380,34.205505,0.000000,-1.000000,0.000000,0.000000,0,1,447.836426
1665064380,1,108.967492,34.262858,0.000000,14.243413,3.045487,0.000000,0,1,407.173701
1665374559,1,120.019975,30.277917,0.000000,4.747647,0.359549,0.000000,0,1,7.678587
1665374732,1,120.019203,30.279567,0.000000,3.310741,0.042296,0.000000,0,1,6.743502
1665378575,1,120.022208,30.279025,0.000000,4.752087,0.329910,0.000000,0,1,5.279450
1665379288,1,120.020614,30.280895,0.000000,-1.000000,0.000000,0.000000,0,1,8.327987
1665390732,1,120.020425,30.278633,0.000000,4.761518,0.315467,0.000000,0,1,7.724263
1665670572,1,120.022925,30.277847,0.000000,89.333333,0.000000,0.000000,0,1,6.291121
1665815946,1,120.030603,30.320647,0.000000,43.590495,0.000000,0.000000,0,1,8.589015
1665926196,1,120.031600,30.319278,0.000000,161.538046,0.000000,0.000000,0,1,34.083405
1666003797,1,120.030625,30.320847,0.000000,41.000000,0.000000,0.000000,0,1,9.945045
1666247265,1,120.032417,30.320928,0.000000,91.339878,0.000000,0.000000,0,1,13.240338
1666274791,1,120.029908,30.320213,0.000000,55.559428,0.000000,0.000000,0,1,8.869981
1666335581,1,120.030664,30.320797,0.000000,41.000000,0.000000,0.000000,0,1,8.622448
1666343193,1,120.031067,30.320333,0.000000,14.624418,0.000000,0.000000,0,1,6.853778
1666578696,1,120.147300,30.261217,0.000000,-1.000000,0.000000,0.000000,0,1,11.917550
1666590656,1,120.031189,30.320625,0.000000,4.788354,0.018043,0.000000,0,1,8.951630
1666967354,1,120.209733,30.201233,0.000000,35.000000,0.000000,0.000000,0,1,6.398587
1666967806,1,120.209838,30.201237,0.000000,35.000000,0.000000,0.000000,0,1,6.398587
1666967810,1,120.209838,30.201237,0.000000,35.000000,0.000000,0.000000,0,1,6.398587
1666967851,1,120.209778,30.201217,0.000000,35.000000,0.000000,0.000000,0,1,6.398587
1666971730,1,120.209747,30.201212,0.000000,35.000000,0.000000,0.000000,0,1,10.377283
1667034218,1,120.030281,30.319012,0.000000,4.745258,0.000000,0.000000,0,1,9.588421
1667034250,1,120.030281,30.319088,0.000000,4.745277,0.000000,0.000000,0,1,8.199862
1667106409,1,120.106011,30.261770,0.000000,14.243125,0.000000,0.000000,0,1,162.402988
1667108200,1,120.097855,30.251167,0.000000,14.242899,0.000000,0.000000,0,1,231.180549
1667108232,1,120.097861,30.251158,0.000000,14.247782,0.000000,0.000000,0,1,231.245649
1667111622,1,120.097725,30.244008,0.000000,4.742704,0.000000,0.000000,0,1,74.150461
1667115552,1,120.143822,30.231980,0.000000,4.739749,0.000000,0.000000,0,1,17.698223
1667351586,1,120.057114,30.312097,0.000000,28.782793,0.000000,0.000000,0,1,7.365035
1667644443,1,120.029725,30.320253,0.000000,47.000000,0.000000,0.000000,0,1,8.966231
1667647242,1,120.029817,30.320247,0.000000,47.000000,0.000000,0.000000,0,1,9.246089
1667647733,1,120.029792,30.320222,0.000000,41.000000,0.000000,0.000000,0,1,9.208180
1667710046,1,120.149261,30.261942,0.000000,-1.000000,0.000000,0.000000,0,1,13.886202
1667710074,1,120.149247,30.261913,0.000000,-1.000000,0.000000,0.000000,0,1,12.344550
